State,County,Pop 2010,Pop 2011,Pop 2012,Pop 2013,Pop 2014,Pop 2015,Pop 2016,Pop 2017,Pop 2018,Pop 2019
Florida,Bay County,168852,169555,171757,174596,178289,181488,183634,184736,186240,174705
Florida,Bradford County,28520,28431,27051,26802,26552,26748,26740,27142,27752,28201
Florida,Brevard County,543376,544359,546966,550255,555548,565746,576874,587769,595203,601942
Florida,Broward County,1748066,1786980,1814253,1836600,1860933,1885040,1912583,1934516,1946107,1952778
Florida,Calhoun County,14625,14717,14665,14578,14450,14406,14330,14428,14543,14105
Florida,Charlotte County,159978,159869,162744,164671,168041,172382,177671,181522,184849,188910
Florida,Citrus County,141236,139764,139180,138829,138828,140287,142804,145415,147682,149657
Florida,Clay County,190865,192314,193861,195657,198570,202392,207246,212228,215908,219252
Florida,Collier County,321520,327629,332233,338987,347211,356041,365445,372678,378201,384902
Florida,Columbia County,67531,67317,67884,67417,67779,68222,69265,69999,70668,71686
Florida,DeSoto County,34862,34845,35005,34905,35338,35648,36255,37241,37368,38001
Florida,Dixie County,16422,16406,16153,16084,16041,16353,16465,16615,16685,16826
Florida,Duval County,864263,872355,880108,885943,896668,910578,926010,937933,948652,957755
Florida,Escambia County,297619,299401,303423,306694,307960,309311,311473,313249,315104,318316
Florida,Flagler County,95696,97462,98434,99798,101889,104436,107406,109999,112085,115081
Florida,Franklin County,11549,11472,11612,11521,11661,11707,11823,11724,11676,12125
Florida,Gadsden County,46389,47373,46574,46087,46114,46060,46086,45993,45927,45660
Florida,Gilchrist County,16939,16994,16897,16957,16991,17378,17622,17900,18284,18582
Florida,Glades County,12884,12837,12669,12670,12943,13099,13406,13580,13686,13811
Florida,Gulf County,15863,15764,15770,15884,16002,15929,16062,16105,16146,13639
Florida,Hamilton County,14799,14595,14721,14342,14071,14272,14303,14364,14262,14428
Florida,Hardee County,27731,27684,27439,27311,27266,27177,27219,27154,27168,26937
Florida,Hendry County,39140,38972,37870,37809,38474,39248,40037,41018,41336,42022
Florida,Hernando County,172778,172847,172718,173639,175298,177900,182459,186704,190582,193920
Florida,Highlands County,98786,98477,98222,98077,98584,100137,102041,103852,104933,106221
Florida,Hillsborough County,1229226,1255503,1279639,1304131,1332298,1364073,1396693,1426736,1451919,1471968
Florida,Holmes County,19927,19838,19697,19594,19564,19273,19398,19427,19443,19617
Florida,Indian River County,138028,139103,140473,141895,144445,147434,151159,154241,157187,159923
Florida,Jackson County,49746,49197,49109,48880,48730,48609,48299,48289,48112,46414
Florida,Jefferson County,14761,14529,14219,14209,14056,14115,13960,14165,14321,14246
Florida,Lafayette County,8870,8798,8791,8819,8862,8724,8747,8602,8691,8422
Florida,Lake County,297052,300505,303725,307973,315340,325154,334913,345432,356720,367118
Florida,Lee County,618754,631053,644197,659834,677232,699644,722649,740000,754470,770577
Florida,Leon County,275487,278371,283620,281887,283770,285904,286744,290965,291657,293582
Florida,Levy County,40801,40151,39823,39433,39296,39601,39837,40276,40798,41503
Florida,Liberty County,8365,8264,8301,8357,8418,8409,8300,8236,8427,8354
Florida,Madison County,19224,19130,18972,18753,18601,18478,18316,18474,18540,18493
Florida,Manatee County,322833,327549,333844,341855,350865,362548,375373,385506,394387,403253
Florida,Marion County,331298,332286,333873,335083,338005,342182,347469,353339,359062,365579
Florida,Martin County,146318,147871,148981,151126,153119,155559,158325,159701,160742,161000
Florida,Miami-Dade County,2496435,2544531,2576554,2609692,2634269,2659839,2692213,2713295,2714854,2716940
Florida,Monroe County,73090,73967,74560,75813,76261,76648,76872,76483,74757,74228
Florida,Nassau County,73314,74148,74519,75384,76250,77951,80055,82925,85936,88625
Florida,Okaloosa County,180822,183102,189762,192688,194615,197748,200071,203478,206934,210738
Florida,Okeechobee County,39996,39869,39710,39482,39569,39854,40769,41275,41654,42168
Florida,Orange County,1145956,1170579,1202498,1227435,1256606,1291301,1326516,1355921,1381540,1393452
Florida,Osceola County,268685,278636,288876,299238,311046,323736,338209,353623,368456,375751
Florida,Palm Beach County,1320134,1336760,1354936,1376462,1398656,1424256,1450890,1470344,1482876,1496770
Florida,Pasco County,464697,466464,469637,474352,483399,494895,509937,525141,539090,553947
Florida,Pinellas County,916542,918455,921642,928414,936400,947060,959874,968341,973058,974996
Florida,Polk County,602095,609948,615453,622633,634398,648523,665823,685368,706597,724777
Florida,Putnam County,74364,73652,72927,72370,71971,71939,72373,73384,74043,74521
Florida,St. Johns County,190039,196106,202066,209439,217836,226362,234828,243693,253814,264672
Florida,St. Lucie County,277789,280416,282931,285299,290045,297282,305566,313163,320425,328297
Florida,Santa Rosa County,151372,155738,158190,160392,162668,166226,169894,174049,179295,184313
Florida,Sarasota County,379448,382226,386437,389941,396363,404761,412968,419680,426329,433742
Florida,Seminole County,422718,426334,430537,435503,441399,448318,455945,462801,468122,471826
Florida,Sumter County,93420,97975,101669,106898,112236,117076,122009,124995,128719,132420
Florida,Suwannee County,41551,43368,43534,43588,43786,43677,43834,44124,44179,44417
Florida,Taylor County,22570,22662,22758,22873,22584,22355,22099,21781,21545,21569
Florida,Union County,15535,15302,15255,15160,15258,15265,15238,15448,15328,15237
Florida,Volusia County,494593,494464,496535,500438,506715,516730,528453,537868,546101,553284
Florida,Wakulla County,30776,30973,30859,31004,31416,31523,31882,32050,32413,33739
Florida,Walton County,55043,55602,57190,59193,61186,63066,65421,68021,70732,74071
Florida,Washington County,24896,24510,24741,24504,24299,24552,24454,24546,24793,25473
Georgia,Georgia,9687653,9802431,9901430,9972479,10067278,10178447,10301890,10410330,10511131,10617423
Georgia,Appling County,18236,18459,18385,18370,18472,18423,18428,18438,18526,18386
Georgia,Atkinson County,8375,8360,8255,8264,8215,8340,8244,8182,8262,8165
Georgia,Bacon County,11096,11145,11150,11173,11178,11231,11275,11205,11132,11164
Georgia,Baker County,3451,3311,3372,3348,3288,3194,3183,3159,3086,3038
Georgia,Baldwin County,45720,45175,46510,46178,45910,45549,45259,44963,44893,44890
Georgia,Banks County,18395,18249,18131,18221,18226,18381,18325,18628,18972,19234
Georgia,Barrow County,69367,69844,70135,71239,72849,74979,77000,78899,80834,83240
Georgia,Bartow County,100157,100116,100240,100917,101233,102043,103338,105098,106378,107738
Georgia,Ben Hill County,17634,17591,17601,17450,17449,17357,17251,17037,16822,16700
Georgia,Berrien County,19286,19378,19160,19059,18813,18991,18996,19108,19266,19397
Georgia,Bibb County,155547,156211,156606,155031,154329,153945,153152,152840,152903,153159
Georgia,Bleckley County,13063,13082,12890,12744,12713,12714,12864,12764,12821,12873
Georgia,Brantley County,18411,18561,18532,18257,18366,18437,18415,18832,18985,19109
Georgia,Brooks County,16243,15982,15617,15649,15526,15670,15725,15617,15479,15457
Georgia,Bryan County,30233,31267,32251,33034,33664,34792,35839,36999,38059,39627
Georgia,Bulloch County,70217,72637,73102,71816,72651,73116,74642,75991,77242,79608
Georgia,Burke County,23316,23506,23048,22824,22621,22632,22601,22545,22439,22383
Georgia,Butts County,23655,23609,23438,23218,23341,23520,23736,24067,24192,24936
Georgia,Calhoun County,6694,6625,6565,6596,6506,6534,6359,6389,6353,6189
Georgia,Camden County,50513,50303,51351,51404,51909,52439,52394,53005,53651,54666
Georgia,Candler County,10998,11209,11102,10960,10865,10873,10849,10706,10827,10803
Georgia,Carroll County,110527,110728,111412,112265,113933,114461,116077,117390,117997,119992
Georgia,Catoosa County,63942,64753,64864,65221,65467,65778,66265,66495,67380,67580
Georgia,Charlton County,12171,13455,13348,13107,13051,13239,12842,12810,12919,13392
Georgia,Chatham County,265128,271623,276164,277650,282201,285959,288615,289309,289166,289430
Georgia,Chattahoochee County,11267,11257,12265,12245,11696,11042,10047,10205,10600,10907
Georgia,Chattooga County,26015,25685,25627,25049,24861,24905,24836,24746,24782,24789
Georgia,Cherokee County,214346,217732,220643,224314,230167,235329,241795,247763,253914,258773
Georgia,Clarke County,116714,118229,119891,120888,120386,123561,124905,126815,127268,128331
Georgia,Clay County,3183,3162,3106,3015,3072,3077,3005,2955,2884,2834
Georgia,Clayton County,259424,262031,265294,264015,266629,272720,279333,284184,289197,292256
Georgia,Clinch County,6798,6718,6690,6758,6781,6826,6742,6643,6603,6618
Georgia,Cobb County,688078,696507,706322,716017,727543,739052,748178,752649,756070,760141
Georgia,Coffee County,42356,42996,43124,43078,42884,42987,42908,42880,43055,43273
Georgia,Colquitt County,45498,45772,46013,46126,45864,45466,45429,45480,45455,45600
Georgia,Columbia County,124053,128804,132541,136141,139104,143837,147370,151529,154077,156714
Georgia,Cook County,17212,17033,16904,17051,17297,17070,17162,17213,17171,17270
Georgia,Coweta County,127317,129374,130593,132944,135140,138145,140497,143153,145998,148509
Georgia,Crawford County,12630,12585,12579,12483,12401,12354,12268,12263,12334,12404
Georgia,Crisp County,23439,23753,23589,23298,23061,22959,22905,22710,22617,22372
Georgia,Dade County,16633,16600,16518,16453,16289,16162,16224,16254,16227,16116
Georgia,Dawson County,22330,22340,22513,22732,23022,23369,23668,24406,25127,26108
Georgia,Decatur County,27842,27651,27442,27391,27167,27049,26679,26706,26573,26404
Georgia,DeKalb County,691893,698329,710557,717740,724892,734434,746802,751176,754906,759297
Georgia,Dodge County,21796,21614,21517,21429,21173,21142,20854,20749,20793,20605
Georgia,Dooly County,14918,14612,14415,14372,14246,14034,13853,13691,13709,13390
Georgia,Dougherty County,94565,95063,94694,93411,92742,91513,90389,89457,89200,87956
Georgia,Douglas County,132403,133106,133555,136024,138007,140173,141664,143376,145024,146343
Georgia,Early County,11008,10790,10640,10540,10450,10462,10306,10317,10286,10190
Georgia,Echols County,4034,4064,3967,3993,4032,4030,3956,3914,4000,4006
Georgia,Effingham County,52250,52692,53330,54419,55410,57076,58699,60086,62228,64296
Georgia,Elbert County,20166,19820,19576,19490,19387,19302,19136,19102,19095,19194
Georgia,Emanuel County,22598,22492,22732,22631,22482,22471,22406,22533,22607,22646
Georgia,Evans County,11000,10980,10678,10794,10811,10690,10648,10741,10702,10654
Georgia,Fannin County,23682,23648,23615,23831,23863,24442,25032,25332,25981,26188
Georgia,Fayette County,106567,107156,107315,108054,109199,110141,111218,112553,113181,114421
Georgia,Floyd County,96317,96161,95940,95880,95868,96186,96698,97500,97964,98498
Georgia,Forsyth County,175511,181794,186793,193801,202598,211250,220481,228940,236993,244252
Georgia,Franklin County,22084,21972,21916,22045,22175,22267,22316,22864,23034,23349
Georgia,Fulton County,920581,947469,973221,981472,991847,1005127,1022866,1038938,1050131,1063937
Georgia,Gilmer County,28292,28325,28288,28717,28994,29514,29911,30443,30835,31369
Georgia,Glascock County,3082,3103,3107,3060,3008,3020,2978,3032,2977,2971
Georgia,Glynn County,79626,80111,80866,81497,82177,83311,84099,84675,84975,85292
Georgia,Gordon County,55186,55520,55687,55761,55836,56324,56933,57164,57628,57963
Georgia,Grady County,25011,25097,25270,25101,25215,25089,24869,24773,24774,24633
Georgia,Greene County,15994,16050,16118,16243,16418,16617,16869,17203,17733,18324
Georgia,Gwinnett County,805321,822415,836844,853459,870986,888494,904962,918186,927337,936250
Georgia,Habersham County,43041,43043,43377,43154,43564,43792,44104,44535,45373,45328
Georgia,Hall County,179684,182269,184102,186431,189142,192245,196159,198953,201538,204441
Georgia,Hancock County,9429,9395,9079,8952,8571,8578,8633,8539,8368,8457
Georgia,Haralson County,28780,28465,28310,28335,28487,28702,28830,29248,29561,29792
Georgia,Harris County,32024,32307,32570,32532,32737,33155,33633,33943,34560,35236
Georgia,Hart County,25213,25417,25513,25456,25362,25410,25471,25710,26071,26205
Georgia,Heard County,11834,11731,11652,11564,11623,11556,11579,11751,11871,11923
Georgia,Henry County,203922,206911,208005,210012,212957,216414,220896,225182,229728,234561
Georgia,Houston County,139900,143775,145827,147527,148575,149323,151622,153202,155523,157863
Georgia,Irwin County,9538,9676,9597,9345,9078,9135,9302,9352,9396,9416
Georgia,Jackson County,60485,60974,60844,61268,62101,63418,65061,67644,70325,72977
Georgia,Jasper County,13900,13832,13640,13597,13531,13683,13767,13882,14029,14219
Georgia,Jeff Davis County,15068,15158,15192,15042,14927,15013,14965,15039,15048,15115
Georgia,Jefferson County,16930,16769,16347,16240,16119,15917,15755,15630,15424,15362
Georgia,Jenkins County,8340,8125,9108,9194,9034,8899,8812,8813,8765,8676
Georgia,Johnson County,9980,9999,10004,9900,9803,9708,9660,9737,9706,9643
Georgia,Jones County,28669,28740,28624,28576,28652,28441,28574,28466,28680,28735
Georgia,Lamar County,18317,18160,18030,17929,18189,18236,18484,18600,18961,19077
Georgia,Lanier County,10078,10482,10466,10412,10369,10269,10430,10425,10355,10423
Georgia,Laurens County,48434,47891,47842,47733,47569,47486,47279,47376,47336,47546
Georgia,Lee County,28298,28578,28708,29039,29122,29173,29184,29410,29751,29992
Georgia,Liberty County,63453,65179,64412,62341,64091,61611,61473,61619,60606,61435
Georgia,Lincoln County,7996,7872,7764,7734,7644,7722,7855,7856,7925,7921
Georgia,Long County,14464,15088,15994,16484,17029,17658,18372,18780,19091,19559
Georgia,Lowndes County,109233,111479,114071,112883,113506,113342,114360,115404,116309,117406
Georgia,Lumpkin County,29966,30457,30686,30873,31120,31285,31415,32801,32899,33610
Georgia,McDuffie County,21875,21614,21630,21499,21524,21462,21456,21511,21532,21312
Georgia,McIntosh County,14333,14223,13883,14027,14064,14031,14057,14080,14322,14378
Georgia,Macon County,14740,14454,14301,13976,13819,13688,13478,13254,13160,12947
Georgia,Madison County,28120,28174,28070,28202,28362,28419,28856,29295,29642,29880
Georgia,Marion County,8742,8701,8672,8580,8632,8558,8468,8403,8373,8359
Georgia,Meriwether County,21992,21598,21335,21217,21208,21173,21074,21021,21094,21167
Georgia,Miller County,6125,6071,6004,5899,5944,5848,5874,5813,5684,5718
Georgia,Mitchell County,23498,23400,23086,22992,22715,22449,22455,22317,22135,21863
Georgia,Monroe County,26424,26344,26373,26619,26667,26708,26905,27163,27503,27578
Georgia,Montgomery County,9123,9030,8887,8957,8982,8942,8985,9024,9168,9172
Georgia,Morgan County,17868,17907,17809,17682,17896,17948,18107,18373,18831,19276
Georgia,Murray County,39628,39365,39311,39178,39215,39430,39347,39803,39943,40096
Georgia,Muscogee County,189885,195271,198965,203225,200563,198702,196219,193836,194169,195769
Georgia,Newton County,99958,100444,100956,102040,103441,104884,106499,107846,109421,111744
Georgia,Oconee County,32808,33264,33514,34077,35072,35853,36929,38122,39478,40280
Georgia,Oglethorpe County,14899,14708,14509,14423,14541,14732,14712,14874,15080,15259
Georgia,Paulding County,142324,143606,144738,146753,148532,151649,155246,159509,164053,168667
Georgia,Peach County,27695,27786,27765,27162,27142,26970,26885,26961,27363,27546
Georgia,Pickens County,29431,29390,29260,29387,29807,30136,30652,31541,32014,32591
Georgia,Pierce County,18758,18774,18905,19017,19010,19094,19104,19197,19388,19465
Georgia,Pike County,17869,17785,17770,17774,17765,17925,17897,18204,18647,18962
Georgia,Polk County,41475,41281,41101,40977,40879,41207,41555,41818,42346,42613
Georgia,Pulaski County,12010,11839,11699,11563,11509,11395,11288,11181,11080,11137
Georgia,Putnam County,21218,21240,21133,21280,21143,21307,21515,21692,21820,22119
Georgia,Quitman County,2513,2453,2406,2367,2285,2275,2320,2333,2260,2299
Georgia,Rabun County,16276,16257,16304,16184,16158,16223,16465,16545,16857,17137
Georgia,Randolph County,7719,7567,7308,7201,7314,7150,7155,6969,6812,6778
Georgia,Richmond County,200549,200568,201742,201335,201287,201451,201949,201673,201667,202518
Georgia,Rockdale County,85215,85409,85427,86480,87164,88354,88987,89843,90505,90896
Georgia,Schley County,5010,5044,5024,5095,5189,5209,5173,5235,5230,5257
Georgia,Screven County,14593,14405,14168,14145,14002,14059,14003,13956,13960,13966
Georgia,Seminole County,8729,8767,8871,8848,8603,8565,8427,8253,8270,8090
Georgia,Spalding County,64073,64044,63691,63508,63692,63818,64546,65358,66107,66703
