,State,County,Wind Farm Name,Year,Turbine Count,WF Total MW,Turbine Manufacturer,Turbine Model,Turbine Hub Height,Rotor Diameter,lng,lat,Duplicated
56157,TX,Young County,Trinity Hills,2012.0,90,225.0,Clipper,C96,80.0,96.0,-98.61109,33.36499,False
56247,SD,Hyde County,Triple H 1,2020.0,92,250.24,GE Wind,GE2.72-116,90.0,116.0,-99.63734,44.47647,False
56331,MN,Otter Tail County,Trondhjem (Wind-Solar Hybrid),2018.0,1,2.3,GE Wind,GE2.3-116,80.0,116.0,-96.16175,46.50674,False
56332,ID,Twin Falls County,Tuana Gulch,2011.0,7,10.5,GE Wind,GE1.5-82.5,80.0,82.5,-114.96928,42.84609,False
56339,ID,Twin Falls County,Tuana Springs,2010.0,8,16.8,Suzlon,S88,79.0,88.0,-115.01719,42.8882,False
56347,WA,Columbia County,Tucannon River,2014.0,116,266.8,Siemens,SWT-2.3-108,80.0,108.0,-118.02446,46.43483,False
56466,CA,San Diego County,Tule,2018.0,57,131.1,GE Wind,GE2.3-107,80.0,107.0,-116.28192,32.73948,False
56525,AK,Bethel Census Area,Tuntutuliak,2012.0,5,0.48,Windmatic,WM17S,31.0,17.0,-162.66338,60.3378,False
56530,IL,Lee County,Turbine EVE,2012.0,1,2.5,Clipper,C96,100.0,96.0,-89.245,41.6376,False
56531,PA,Lancaster County,Turkey Hill Frey Farm,2011.0,2,3.2,GE Wind,GE1.6-82.5,80.0,82.5,-76.4569,39.95869,False
56533,TX,Nolan County,Turkey Track,2008.0,113,169.5,GE Wind,GE1.5-77,80.0,77.0,-100.20409,32.2192,False
56646,IA,Mitchell County,Turtle Creek,2018.0,56,199.2,Vestas,V136-3.45,82.0,136.0,-92.82557,43.49499,False
56702,ND,Rolette County,Turtle Mountain College,2008.0,1,0.66,Vestas,V47-0.66,65.0,47.0,-99.75179,48.88469,False
56703,MI,Tuscola County,Tuscola Bay Wind,2012.0,75,120.0,GE Wind,GE1.6-100,80.0,100.0,-83.63786,43.55877,False
56778,MI,Tuscola County,Tuscola II,2013.0,59,100.3,GE Wind,GE1.7-100,80.0,100.0,-83.57439,43.49059,False
56839,CO,Bent County,Twin Buttes,2007.0,50,75.0,GE Wind,GE1.5-77,80.0,77.0,-102.87639,37.6717,False
56889,CO,Prowers County,Twin Buttes II,2017.0,36,75.0,Gamesa,G114-2.0,80.0,114.0,-102.56509,37.76,False
56925,IL,McLean County,Twin Groves I,2007.0,120,198.0,Vestas,V82-1.65,80.0,82.0,-88.79549,40.47579,False
57046,IL,McLean County,Twin Groves II,2007.0,98,161.7,Vestas,V82-1.65,80.0,82.0,-88.55219,40.41779,False
57165,PA,Somerset County,Twin Ridges,2012.0,68,139.4,REpower,MM92,98.5,92.5,-78.88979,39.74409,False
57236,MT,Wheatland County,Two Dot,2014.0,6,9.72,GE Wind,GE1.62-87,80.0,87.0,-110.08849,46.45139,False
57242,MT,Wheatland County,Two Dot Wind Farm,2005.0,7,0.46,Nordtank,65kW,22.8,16.5,-110.09283,46.44338,False
57249,TX,Cooke County,Tyler Bluff,2016.0,52,125.58,Siemens,SWT-2.3-108,80.0,108.0,-97.33457,33.69254,False
57301,TX,Randall County,UL Advanced Wind Turbine Test Facility,2018.0,1,3.57,Goldwind,GW136,130.0,136.0,-101.79,34.96733,False
57303,MN,Pipestone County,Uilk Wind Farm,2009.0,3,4.5,Goldwind,GW70,65.0,70.0,-96.42339,43.98129,False
57306,AK,Nome Census Area,Unalakleet,2009.0,6,0.6,Northern Power Systems,NW100,37.0,21.0,-160.77017,63.9107,False
57312,DE,Sussex County,University of Delaware,2010.0,1,2.0,Gamesa,G90-2.0,78.0,90.0,-75.1649,38.78289,False
57314,MN,Stevens County,University of MN -- Morris,2011.0,1,1.65,Vestas,V82-1.65,80.0,82.0,-95.87789,45.58469,False
57316,MA,Bristol County,University of Massachussetts Dartmouth,2012.0,1,0.6,Turbowinds,T-600-48,50.0,48.0,-71.0106,41.62669,False
57317,OH,Lucas County,University of Toledo Wind Turbine,2009.0,1,0.08,Wind Energy Solutions,WES18,30.0,18.0,-83.59519,41.64369,False
57318,IA,Dickinson County,Upland Prairie,2019.0,121,299.3,GE Wind,GE2.5-116,90.0,116.0,-95.29593,43.26417,False
57438,OH,Hardin County,Upper Scioto Valley School,2009.0,2,0.2,Northern Power Systems,NW100,37.0,21.0,-83.78804,40.69037,False
57440,NE,Antelope County,Upstream,2018.0,81,202.5,GE Wind,GE2.5-116,90.0,116.0,-97.94952,42.13954,False
57522,OH,Hancock County,Valfilm Wind,2018.0,2,3.0,Goldwind,GW87,80.0,87.0,-83.64397,41.0826,False
57524,ND,Barnes County,Valley City Wind Turbine,2001.0,1,0.9,NEG Micon,NM52/900,70.5,52.2,-97.89117,46.91863,False
57525,MN,Murray County,Valley View,2011.0,5,10.0,Gamesa,G87-2.0,78.0,87.0,-96.0276,43.89789,False
57530,OR,Umatilla County,Vansycle II,2009.0,43,98.9,Siemens,SWT-2.3-93,80.0,93.0,-118.53098,45.89159,False
57574,WA,Kittitas County,Vantage Point,2010.0,60,90.0,GE Wind,GE1.5-77,80.0,77.0,-120.19529,46.9604,False
57635,CA,Contra Costa County,Vasco (repower),2011.0,34,78.2,Siemens,SWT-2.3-101,80.0,101.0,-121.70099,37.7985,False
57669,ND,McHenry County,Velva Wind Farm,2006.0,18,11.88,Vestas,V47-0.66,65.0,47.0,-100.87999,48.10259,False
57686,CA,San Bernardino County,Victorville Wind Project,2005.0,1,0.75,NEG Micon,NM48,55.0,48.0,-117.35829,34.55769,False
57687,IA,Carroll County,Victory(Carroll),2006.0,66,99.0,GE Wind,GE1.5-87,80.0,87.0,-95.0482,42.14609,False
57754,IA,Tama County,Vienna,2012.0,45,105.75,Siemens,SWT-2.35-108,80.0,108.0,-92.716,42.15469,False
57799,IA,Marshall County,Vienna II,2013.0,19,44.65,Siemens,SWT-2.3-108,80.0,108.0,-92.81578,42.14385,False
57818,MN,Murray County,Viking,2003.0,8,12.0,GE Wind,GE1.5-70.5,80.0,70.5,-96.00842,43.96786,False
57826,CA,Kern County,Voyager II,2018.0,54,193.5,Vestas,V117-3.6,91.5,117.0,-118.26857,35.06821,False
57881,CA,Kern County,Voyager Wind,2019.0,38,131.1,Vestas,V112-3.45,94.0,112.0,-118.28658,35.05142,False
57919,RI,Kent County,WED Coventry 1,2016.0,1,1.5,Vensys,Vensys82,85.0,82.3,-71.70782,41.6755,False
57920,RI,Kent County,WED Coventry 2,2016.0,3,4.5,Vensys,Vensys82,85.0,82.3,-71.70379,41.66712,False
57923,RI,Kent County,WED Coventry 3,2016.0,1,1.5,Vensys,Vensys82,85.0,82.3,-71.72116,41.6955,False
57924,RI,Kent County,WED Coventry 4,2016.0,1,1.5,Vensys,Vensys82,85.0,82.3,-71.72948,41.68653,False
57925,RI,Kent County,WED Coventry 5,2017.0,1,1.5,Vensys,Vensys82,85.0,82.3,-71.69988,41.65992,False
57926,RI,Kent County,WED Coventry 6,2016.0,3,4.5,Vensys,Vensys82,85.0,82.3,-71.70332,41.66452,False
57929,RI,Providence County,WED Green Hill,2018.0,1,3.0,Vensys,Vensys120,98.0,120.0,-71.52974,41.79784,False
57930,RI,Providence County,WED Plainfield,2018.0,1,3.0,Vensys,Vensys120,98.0,120.0,-71.53583,41.79607,False
57931,RI,Providence County,WED Plainfield II,2018.0,1,3.0,Vensys,Vensys120,98.0,120.0,-71.53996,41.79458,False
57932,RI,Providence County,WED Plainfield III,2018.0,1,3.0,Vensys,Vensys120,98.0,120.0,-71.53062,41.79353,False
57933,RI,Newport County,WED Portsmouth 1,2016.0,1,1.5,Vensys,Vensys82,85.0,82.3,-71.25132,41.61435,False
57934,RI,Providence County,WED Shun I,2018.0,1,3.0,Vensys,Vensys120,98.0,120.0,-71.54066,41.79845,False
57935,RI,Providence County,WED Shun II,2018.0,1,3.0,Vensys,Vensys120,98.0,120.0,-71.53622,41.80013,False
57936,RI,Providence County,WED Shun III,2018.0,1,3.0,Vensys,Vensys120,98.0,120.0,-71.54933,41.79907,False
57937,CA,Riverside County,Wagner,2012.0,2,6.0,Vestas,V90-3.0,80.0,90.0,-116.55559,33.90889,False
57939,TX,Crosby County,Wake,2016.0,150,257.25,GE Wind,GE1.715-103,80.0,103.0,-101.14862,33.80199,False
58092,AK,Nome Census Area,Wales Wind Energy Project,2000.0,2,0.1,AOC,AOC15/50,26.5,15.0,-168.088,65.61586,False
58094,IA,Sac County,Wall Lake Municipal Utilities,2003.0,1,0.66,,,,,-95.09416,42.28198,False
58095,CA,Tehama County,Walmart Red Bluff,2012.0,1,1.5,GE Wind,GE1.5-77,65.0,77.0,-122.19389,40.1112,False
58096,IL,Bureau County,Walnut Ridge,2018.0,106,212.0,Vestas,V110-2.0,95.0,110.0,-89.61513,41.48635,False
58203,IA,Pottawattamie County,Walnut Wind Project,2008.0,102,153.0,GE Wind,GE1.62-91.5,80.0,91.5,-95.16719,41.49539,False
58306,MN,Mower County,Wapsipinicon Wind,2008.0,67,100.5,GE Wind,GE1.5-77,80.0,77.0,-92.68749,43.75539,False
58373,WI,Marathon County,Wausau High School,2009.0,1,0.1,Northern Power Systems,NPS 100-21,37.0,21.0,-89.59663,44.97942,False
58374,KS,Coffey County,Waverly,2015.0,95,199.0,Gamesa,G114-2.1,80.0,114.0,-95.55702,38.35281,False
58471,IA,Bremer County,Waverly III (Skeets 4),2001.0,1,0.9,NEG Micon,NM52,73.0,52.0,-92.43876,42.76228,False
58472,PA,Wayne County,Waymart Wind Farm,2003.0,43,64.5,GE Wind,GE1.5-70.5,65.0,70.5,-75.4288,41.62619,False
58516,OK,Custer County,Weatherford Wind Energy Center,2005.0,71,106.5,GE Wind,GE1.5-77,80.0,77.0,-98.7432,35.49469,False
58588,OK,Washita County,Weatherford Wind Energy Center Expansion,2005.0,27,40.5,GE Wind,GE1.5-77,80.0,77.0,-98.6573,35.4623,False
58615,ME,Hancock County,Weaver,2020.0,22,72.6,Vestas,V126-3.3,117.0,126.0,-68.20899,44.73249,False
58637,TX,Carson County,Wege Wind Farm,2008.0,8,10.0,Suzlon,S64,72.0,64.0,-101.53469,35.34879,False
58645,IA,Grundy County,Wellsburg,2014.0,60,140.76,Siemens,SWT-2.346-108,80.0,108.0,-93.00019,42.35707,False
58705,SD,Jerauld County,Wessington Springs,2009.0,34,51.0,GE Wind,GE1.5-91,80.0,91.0,-98.59959,44.00209,False
58740,IN,Pulaski County,West Central School Corporation,2012.0,1,0.9,PowerWind,PW56,71.0,56.0,-86.88548,41.02782,False
58741,MN,Pipestone County,West Pipestone (Maiden Winds),2004.0,5,8.25,Vestas,V82-1.65,70.0,82.0,-96.43719,44.02489,False
58746,KS,Ford County,Western Plains,2017.0,122,280.6,Siemens,SWT-2.3-108,80.0,108.0,-99.69074,37.84634,False
58868,NY,Wyoming County,Wethersfield,2000.0,10,6.6,Vestas,V47-0.66,65.0,47.0,-78.24519,42.68559,False
58878,OR,Gilliam County,Wheatfield,2009.0,46,96.6,Suzlon,S88,79.0,88.0,-120.32499,45.67249,False
58925,OR,Morrow County,Wheatridge,2020.0,120,299.54,GE Wind,GE2.5-127,89.0,127.0,-119.53053,45.49047,False
59045,OH,Hancock County,Whirlpool Corp. Findlay Wind Farm,2015.0,2,3.0,Goldwind,GW87,80.0,87.0,-83.64439,41.10121,False
59047,OH,Darke County,Whirlpool Corp. Greenville Wind Farm,2018.0,3,4.5,Goldwind,GW87,80.0,87.0,-84.61115,40.1278,False
59050,OH,Marion County,Whirlpool Corp. Marion Wind Farm,2017.0,3,4.5,Goldwind,GW87,80.0,87.0,-83.17555,40.59071,False
59053,OH,Putnam County,Whirlpool Corp. Ottawa Wind Farm,2017.0,1,1.5,Goldwind,GW87,80.0,87.0,-84.03371,41.00281,False
59054,TX,Floyd County,Whirlwind Energy Center,2007.0,26,59.8,Siemens,SWT-2.3-93,80.0,93.0,-101.10079,34.1112,False
59080,IA,Franklin County,Whispering Willow I,2009.0,121,199.65,Vestas,V82-1.65,80.0,82.0,-93.2486,42.60199,False
59201,IA,Franklin County,Whispering Willow North,2020.0,81,201.26,GE Wind,GE2.5-127,89.0,127.0,-93.44476,42.73462,False
59282,MO,Nodaway County,White Cloud,2020.0,89,236.5,Siemens Gamesa Renewable Energy,SG 2.75-129,109.0,129.0,-95.0038,40.32892,False
59372,WA,Klickitat County,White Creek,2007.0,89,204.7,Siemens,SWT-2.3-93,80.0,93.0,-120.32678,45.8299,False
59374,AZ,Mohave County,White Hills,2020.0,126,349.6,GE Wind,GE2.82-127,89.0,127.0,-114.43515,35.83087,False
59460,MN,Becker County,White Earth Tribe,2018.0,1,0.75,GE Wind,Zond,,,-95.8596,47.0892,False
59587,IL,McLean County,White Oak,2011.0,100,150.0,GE Wind,GE1.5-82.5,80.0,82.5,-89.07269,40.58659,False
59687,TX,Webb County,White Tail,2012.0,57,91.2,GE Wind,GE1.6-82.5,80.0,82.5,-99.00749,27.4693,False
59744,CA,Riverside County,Whitewater Hill,2002.0,41,61.5,GE Wind,GE1.5-65,65.0,65.0,-116.61581,33.92584,False
59785,IL,Logan County,Whitney Hill,2019.0,24,65.28,GE Wind,GE2.72-116,90.0,116.0,-89.29674,39.94481,False
59809,WA,Kittitas County,Wild Horse I,2006.0,127,228.6,Vestas,V80-1.8,67.0,80.0,-120.16589,47.00259,False
59937,WA,Kittitas County,Wild Horse II,2009.0,22,44.0,Vestas,V80-2.0,67.0,80.0,-120.23559,47.05899,False
59959,IN,Madison County,Wildcat I,2012.0,125,200.0,GE Wind,GE1.6-100,100.0,100.0,-85.8194,40.31469,False
60084,TX,Cochran County,Wildcat Ranch,2018.0,67,150.59,GE Wind,GE2.3-116,80.0,116.0,-102.8602,33.49901,False
60152,NM,Lea County,Wildcat Wind Project,2012.0,13,27.3,Suzlon,S97,90.0,97.0,-103.27919,32.9511,False
60165,OK,Pushmataha County,Wildhorse Mountain Wind Facility,2019.0,29,100.05,Vestas,V136-3.45,105.0,136.0,-95.26457,34.58968,False
60195,TX,Oldham County,Wildorado,2007.0,70,161.0,Siemens,SWT-2.3-93,80.0,93.0,-102.30869,35.29429,False
60267,MA,Berkshire County,Williams Stone,2009.0,1,0.6,RRB,PS-600,65.0,47.0,-73.0699,42.23419,False
60268,MN,Kandiyohi County,Willmar,2009.0,2,4.0,DeWind,D8.2,80.0,80.0,-95.008,45.15669,False
60270,OR,Morrow County,Willow Creek,2009.0,48,72.0,GE Wind,GE1.5-77,80.0,77.0,-119.97949,45.65329,False
60319,SD,Butte County,Willow Creek Wind Energy,2020.0,38,106.4,GE Wind,GE2.8-127,89.0,127.0,-103.23679,44.84057,False
60357,OR,Baker County,Willow Spring,2017.0,5,10.0,GE Wind,GE2.0-116,80.0,116.0,-117.27725,44.38079,False
60362,TX,Haskell County,Willow Springs Wind Farm,2017.0,100,250.0,GE Wind,GE2.5-116,90.0,116.0,-99.64312,33.28489,False
60462,MN,Nobles County,Wilmont Hills,2001.0,1,1.5,NEG Micon,NM72,70.0,72.0,-95.85349,43.75479,False
60463,ND,Burleigh County,Wilton Wind Energy Center II,2009.0,33,49.5,GE Wind,GE1.5-91,80.0,91.0,-100.77669,47.10939,False
60496,ND,Burleigh County,Wilton Wind Farm,2005.0,21,31.5,GE Wind,GE1.5-77,80.0,77.0,-100.71059,47.12689,False
60529,IN,Randolph County,Winchester,2014.0,1,0.85,Gamesa,G58-0.85,65.0,58.0,-84.97743,40.18962,False
60530,CT,Litchfield County,Wind Colebrook South,2015.0,2,5.0,GE Wind,GE2.85-103,91.7,103.0,-73.14588,41.96243,False
60532,IA,Adair County,Wind GEM,2015.0,1,1.85,GE Wind,GE1.85-87,80.0,87.0,-94.33926,41.46999,False
60533,IA,Mitchell County,Wind Vision,2008.0,1,0.9,AWE,AWE54-900,75.0,54.0,-92.88879,43.34809,False
60534,IA,Worth County,Wind Walkers,2011.0,1,1.6,GE Wind,GE1.6-82.5,80.0,82.5,-93.22149,43.38469,False
60535,CA,Kern County,Windland,2009.0,2,3.0,AAER,A-1500,80.0,77.0,-118.33438,35.09159,False
60536,CA,Kern County,Windstar,2012.0,60,120.0,Gamesa,G87-2.0,67.0,87.0,-118.27069,35.0275,False
60596,TX,Archer County,Windthorst-2,2014.0,28,64.4,Siemens,SWT-2.3-108,80.0,108.0,-98.50011,33.49516,False
60624,WA,Klickitat County,Windy Point I (Tuolomne Wind Project),2009.0,62,136.6,Siemens,SWT-2.3-93,80.0,93.0,-120.68599,45.76529,False
60686,WA,Klickitat County,Windy Point II,2009.0,88,202.4,Siemens,SWT-2.3-93,80.0,93.0,-120.83649,45.73299,False
60773,WA,Klickitat County,Windy Point II (Windy Flats),2009.0,88,202.4,Siemens Gamesa Renewable Energy,SWT-2.3-93,80.0,93.0,-120.81967,45.71401,False
60776,WA,Klickitat County,Windy Point IIa (Windy Flats Extension),2009.0,26,59.8,Siemens,SWT-2.3-93,80.0,93.0,-120.83698,45.7082,False
60800,WA,Klickitat County,Windy Point IIa (Windy Flats),2009.0,26,59.8,Siemens Gamesa Renewable Energy,SWT-2.3-93,80.0,93.0,-120.88597,45.69899,False
60801,MN,Todd County,Wing River Wind,2007.0,1,2.5,Nordex,N90,80.0,90.0,-95.1161,46.34367,False
60802,IA,Winnebago County,Winnebago I,2008.0,10,20.0,Gamesa,G83-2.0,78.0,83.0,-93.78389,43.31819,False
60812,MN,Winona County,Winona,2011.0,2,1.5,Unison,U57,68.0,57.0,-91.92329,44.11539,False
60814,IA,Cass County,Wiota Wind,2012.0,1,1.6,GE Wind,GE1.6-82.5,80.0,82.5,-94.87679,41.3915,False
60815,MN,Nobles County,Wolf,2006.0,5,6.25,Suzlon,S64,73.0,64.0,-95.77799,43.58339,False
60820,TX,Cooke County,Wolf Ridge,2008.0,75,112.5,GE Wind,GE1.5-82.5,80.0,82.5,-97.44919,33.73179,False
60897,IA,Adair County,Wolverine,2010.0,1,1.5,GE Wind,GE1.5-77,80.0,77.0,-94.44479,41.39309,False
60898,ID,Bonneville County,Wolverine Creek,2005.0,43,64.5,GE Wind,GE1.5-77,80.0,77.0,-111.84439,43.37109,False
60941,MA,Barnstable County,Woods Hole Research Center,2009.0,1,0.1,Northern Power Systems,NW100,37.0,21.0,-70.6432,41.54899,False
60942,MN,Pipestone County,Woodstock Hills Repower,2018.0,4,9.2,GE Wind,GE2.3-116,80.0,116.0,-96.07504,43.99072,False
60946,MN,Pipestone County,Woodstock Municipal Wind,2010.0,1,0.75,EWT,DW-52-750,75.0,52.0,-96.2272,44.02439,False
60947,TX,Pecos County,Woodward Mountain I,2001.0,125,82.5,Gamesa,G47-0.66,50.0,47.0,-102.47739,30.9478,False
61068,ID,Twin Falls County,Yahoo Creek,2010.0,14,21.0,GE Wind,GE1.5-82.5,80.0,82.5,-114.99149,42.7697,False
61074,TX,Pecos County,Woodward Mountain II,2001.0,115,75.9,Gamesa,G47-0.66,50.0,47.0,-102.42529,30.9432,False
61191,CO,Yuma County,Wray School District,2008.0,1,0.9,AWE,AWE54-900,75.0,54.0,-102.22329,40.051,False
61192,OH,Crawford County,Wynford Local Schools,2011.0,2,0.2,Northern Power Systems,NW100,37.0,21.0,-83.01959,40.82279,False
61208,IA,Osceola County,Zachary Ridge,2010.0,1,2.0,Gamesa,G87-2.0,78.0,87.0,-95.65773,43.40596,False
61210,OH,Hancock County,Zephyr Wind Project,2015.0,3,4.5,Goldwind,GW87,80.0,87.0,-83.64137,41.0961,False
61213,OH,Hancock County,Zephyr Wind Project 2.0,2019.0,3,4.5,Goldwind,GW87,80.0,87.0,-83.6366,41.0884,False
61216,NY,Ontario County,Zotos,2011.0,2,3.3,Hyundai,HQ1650,70.0,82.0,-76.96765,42.88625,False
61221,VT,Addison County,unknown Addison County,2013.0,1,0.1,Northern Power Systems,NPS-100,37.0,21.0,-73.3107,44.00279,False
61935,TX,El Paso County,unknown El Paso County,2015.0,2,3.4,GE Wind,GE1.7-100,80.0,100.0,-106.40543,31.78812,False
62350,AK,Northwest Arctic Borough,unknown Kotzebue Wind Project,2003.0,15,0.98,Seaforth,AOC15/65,30.5,15.0,-162.55733,66.83433,False
